域名	解析IP	开放端口	WEB服务器	网站状态
deck.jd.com	172.18.255.51,172.20.34.239,172.28.59.119	-	端口未开放	端口未开放
genius.jd.com	172.17.28.89,172.17.28.88	-	端口未开放	端口未开放
radar.jd.com	211.144.24.95	80,443	JDWS/1.0.0	80:(404) 未找到
overseas.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
merchants.jd.com	172.28.60.30	-	端口未开放	端口未开放
chart.jd.com	172.20.33.90	-	端口未开放	端口未开放
insight.jd.com	172.20.36.53,172.28.63.53	-	端口未开放	端口未开放
smart.jd.com	202.77.129.235	80,443	JengineD/1.7.2.1	80:正常访问
nuts.jd.com	111.13.29.159	-	端口未开放	端口未开放
boss.jd.com	172.25.2.109	-	端口未开放	端口未开放
gov.jd.com	172.22.191.33	-	端口未开放	端口未开放
drank.jd.com	111.13.24.71	80,443	Apache-Coyote/1.1	80:正常访问
supervision.jd.com	172.28.59.109	-	端口未开放	端口未开放
eve.jd.com	106.39.167.232	-	端口未开放	端口未开放
1024.jd.com	10.187.95.102	-	端口未开放	端口未开放
123.jd.com	172.28.63.60	-	端口未开放	端口未开放
321.jd.com	172.28.63.60	-	端口未开放	端口未开放
789.jd.com	172.20.33.107	-	端口未开放	端口未开放
9999.jd.com	172.28.13.159	-	端口未开放	端口未开放
abcd.jd.com	172.20.33.191,172.28.60.231	-	端口未开放	端口未开放
aces.jd.com	172.20.39.11,172.26.9.115,172.28.59.29,172.16.135.161,172.22.132.230	-	端口未开放	端口未开放
admin.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
aiop.jd.com	172.20.45.70	-	端口未开放	端口未开放
alarm.jd.com	172.17.29.116	-	端口未开放	端口未开放
analytics.jd.com	106.39.167.35	80,443	jfe	80:正常访问
amway.jd.com	111.13.24.234	-	端口未开放	端口未开放
api-dev.jd.com	111.206.228.67	80,443	jfe	80:正常访问
api.m.jd.com	202.77.129.140	80,443	api	80:正常访问
assets.jd.com	172.20.35.92	-	端口未开放	端口未开放
asst.jd.com	172.31.18.128	-	端口未开放	端口未开放
avatar.jd.com	172.28.63.57,172.20.36.56	-	端口未开放	端口未开放
baiyu.jd.com	111.206.228.94	80,443	jfe	80:正常访问
bangong.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
bang.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
baoxian.jd.com	211.151.9.54	80,443	JDWS/1.0.0	80:(405) 不允许的方法
biao.jd.com	36.110.187.102,211.151.10.145,123.126.36.184	80,443	jen/1.3.2	80:正常访问
bigdata.jd.com	172.28.63.60	-	端口未开放	端口未开放
booking.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(404) 未找到
brand.jd.com	172.31.12.162	-	端口未开放	端口未开放
caipiao.jd.com	202.77.129.151	80,443	JDWS/1.0.0	80:正常访问
caigou.jd.com	172.28.60.42,172.20.33.82	-	端口未开放	端口未开放
caidian.jd.com	111.13.29.202	-	端口未开放	端口未开放
cdn1.jd.com	172.18.246.41	-	端口未开放	端口未开放
chaoshi.jd.com	202.77.129.186	80,443	JengineD/1.7.2.1	80:正常访问
cfg.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
chaos.jd.com	10.189.21.156	-	端口未开放	端口未开放
chat2.jd.com	36.110.181.61	80,443	JengineD/1.7.10.1	80:(405) 不允许的方法
chexian.jd.com	124.250.32.139,211.151.8.162	80,443	JDWS/1.0.0	80:(405) 不允许的方法
chongzhi.jd.com	106.39.164.151	80	JDWS/1.0.0	80:正常访问
comm.jd.com	111.13.24.71	80,443	JDWS/1.0.0	80:正常访问
coder.jd.com	10.187.95.102	-	端口未开放	端口未开放
coupon.jd.com	202.77.129.232,111.206.227.232	80,443	JDWS/1.0.0	80:正常访问
coral.jd.com	172.20.34.236,172.28.59.63	-	端口未开放	端口未开放
csms.jd.com	172.22.134.97	-	端口未开放	端口未开放
dangjian.jd.com	172.16.132.189	-	端口未开放	端口未开放
dashboard.jd.com	172.22.135.70	-	端口未开放	端口未开放
coop.jd.com	211.144.27.22	80,443	获取失败	80:-
dataapi.jd.com	172.25.2.109	-	端口未开放	端口未开放
daxiang.jd.com	10.187.7.216	-	端口未开放	端口未开放
daxue.jd.com	111.206.227.33	-	端口未开放	端口未开放
dayu.jd.com	172.20.34.238	-	端口未开放	端口未开放
dc2.jd.com	202.77.129.232	80,443	JDWS	80:正常访问
daojia.jd.com	202.77.129.230	80,443	JDDJWS/1.0.0	80:尝试自动重定向的次数太多
darwin.jd.com	36.110.188.220,211.151.10.2,123.126.36.57	80,443	获取失败	80:-
dengta.jd.com	172.20.33.87	-	端口未开放	端口未开放
devops.jd.com	172.20.71.35	-	端口未开放	端口未开放
devtest.jd.com	211.151.12.193	-	端口未开放	端口未开放
diannao.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
diaocha.jd.com	172.20.33.90,172.28.60.117	-	端口未开放	端口未开放
ding.jd.com	106.39.164.158,202.77.129.158	80,443	JDWS/1.0.0	80:正常访问
diaoyan.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:正常访问
dp2.jd.com	172.20.212.97	-	端口未开放	端口未开放
ecms.jd.com	172.20.33.34,172.28.60.22	-	端口未开放	端口未开放
emall.jd.com	202.77.129.185	80,443	JDWS	80:正常访问
elearning.jd.com	172.28.60.64	-	端口未开放	端口未开放
ertongjiaju.jd.com	120.52.148.56	80,443	JengineD/1.7.2.1	80:正常访问
erp1.jd.com	172.22.134.106	-	端口未开放	端口未开放
erp2.jd.com	192.168.80.177,192.168.80.212,192.168.80.211	-	端口未开放	端口未开放
eshop.jd.com	106.39.167.232	-	端口未开放	端口未开放
exam.jd.com	172.22.134.31	-	端口未开放	端口未开放
explorer.jd.com	10.0.24.39	-	端口未开放	端口未开放
fangchan.jd.com	36.110.181.141	80,443	JengineD/1.7.2.1	80:正常访问
fang.jd.com	211.151.9.84,111.202.58.169	80	JDWS/1.0.0	80:正常访问
fangwei.jd.com	211.151.13.125	-	端口未开放	端口未开放
fankui.jd.com	172.16.134.89	-	端口未开放	端口未开放
fenci.jd.com	172.20.36.60,172.28.60.116	-	端口未开放	端口未开放
fenxiao.jd.com	211.144.27.58	80,443	jfe	80:正常访问
fayuan.jd.com	211.144.24.248	80,443	jfe	80:正常访问
fenxiang.jd.com	106.39.167.238	-	端口未开放	端口未开放
font.jd.com	111.13.29.172	80,443	JDWS/1.0.0	80:正常访问
facai.jd.com	120.52.148.58,106.39.169.59,211.144.24.95	80,443	JDWS/1.0.0	80:正常访问
finder.jd.com	10.191.137.3	-	端口未开放	端口未开放
flink.jd.com	172.28.59.62,172.20.34.232	-	端口未开放	端口未开放
fuwu.jd.com	211.151.8.165,111.202.65.179	80,443	JDWS/1.0.0	80:正常访问
fugou.jd.com	172.28.60.176	-	端口未开放	端口未开放
fuli.jd.com	36.110.180.143	443	jfe	443:正常访问
gameapi.jd.com	202.77.129.139	80,443	JDWS/1.0.0	80:正常访问
ganglia.jd.com	172.22.96.106	-	端口未开放	端口未开放
giftcard.jd.com	202.77.129.185	80,443	nginx/1.8.1	80:正常访问
gitlab.jd.com	192.168.168.229	-	端口未开放	端口未开放
gongyi.jd.com	106.39.167.232	-	端口未开放	端口未开放
guahao.jd.com	211.144.24.121	80,443	openresty	80:正常访问
guanxing.jd.com	172.20.39.88,172.28.60.245	-	端口未开放	端口未开放
gupiao.jd.com	211.151.9.133,124.250.23.230	80,443	JDWS/1.0.0	80:正常访问
haodian.jd.com	202.77.129.224	80,443	JengineD/1.7.2.1	80:正常访问
happyday.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
hawk.jd.com	10.172.18.175,10.174.96.53	-	端口未开放	端口未开放
hosting.jd.com	211.151.12.193	-	端口未开放	端口未开放
huan.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
huhu.jd.com	192.168.104.141	-	端口未开放	端口未开放
icloud.jd.com	172.25.2.109	-	端口未开放	端口未开放
idata.jd.com	10.187.102.161	-	端口未开放	端口未开放
iedu.jd.com	111.13.29.156	-	端口未开放	端口未开放
ihome.jd.com	111.206.227.186	80,443	JDWS/1.0.0	80:正常访问
imsg.jd.com	202.77.129.185	80,443	JengineD/1.7.2.1	80:正常访问
istudy.jd.com	211.144.24.246	443	jfe	443:正常访问
itest.jd.com	192.168.172.20	-	端口未开放	端口未开放
itsm.jd.com	172.17.55.148	-	端口未开放	端口未开放
iwms.jd.com	192.168.80.194	-	端口未开放	端口未开放
jay.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
jdshop.jd.com	202.77.129.220	80,443	JDWS/1.0.0	80:正常访问
jdcs.jd.com	202.77.129.50	80,443	nginx/1.8.1	80:正常访问
jdwx.jd.com	120.52.30.26	80,443	jfe	80:正常访问
jdzx.jd.com	172.20.33.90,172.28.60.117	-	端口未开放	端口未开放
jenkins.jd.com	172.22.70.101	-	端口未开放	端口未开放
jiadian.jd.com	202.77.129.185	80,443	JengineD/1.7.2.1	80:正常访问
jiance.jd.com	106.39.164.59	80,443	JDWS/1.0.0	80:正常访问
jiabao.jd.com	106.39.167.232	-	端口未开放	端口未开放
jiankang.jd.com	106.39.167.238,202.77.129.238	-	端口未开放	端口未开放
jiazhuang.jd.com	202.77.129.232	80,443	JengineD/1.7.2.1	80:正常访问
jiyu.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
jipiao.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
jira.jd.com	172.18.166.82	-	端口未开放	端口未开放
jmall.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
jshop.jd.com	202.77.129.232,111.206.227.232	80,443	JDWS/1.0.0	80:正常访问
jrpe.jd.com	172.25.65.134	-	端口未开放	端口未开放
jupiter.jd.com	10.187.101.169	-	端口未开放	端口未开放
langjing.jd.com	11.24.98.219,11.24.98.218	-	端口未开放	端口未开放
licai.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
liao.jd.com	111.206.228.94	80,443	jfe	80:(404) 未找到
lianjie.jd.com	106.39.164.55	80,443	JDWS/1.0.0	80:(405) 不允许的方法
libao.jd.com	120.52.148.110,36.110.181.172	80,443	JDWS/1.0.0	80:(404) 未找到
lib.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
lipin.jd.com	211.144.24.128	80,443	JDWS/1.0.0	80:正常访问
lite.jd.com	106.39.169.18	80,443	-	80:(503) 服务器不可用
liuxue.jd.com	111.13.29.149	80	JengineD/1.7.2.1	80:正常访问
live1.jd.com	106.39.168.5	-	端口未开放	端口未开放
logistics.jd.com	106.39.169.66	80,443	JDWS/1.0.0	80:正常访问
longmen.jd.com	172.20.33.135,172.18.255.63,172.28.60.183	-	端口未开放	端口未开放
lottery.jd.com	211.151.10.3	80,443	JDWS/1.0.0	80:(404) 未找到
ling.jd.com	111.13.24.130	80,443	nginx	80:正常访问
logis.jd.com	111.13.29.187	80,443	JDWS/1.0.0	80:正常访问
luqu.jd.com	172.20.34.238	-	端口未开放	端口未开放
lx.m.jd.com	172.20.33.146,172.28.60.166	-	端口未开放	端口未开放
m.club.jd.com	172.17.3.98	-	端口未开放	端口未开放
mantis.jd.com	10.191.18.231,10.190.221.170	-	端口未开放	端口未开放
maya.jd.com	111.13.29.158	-	端口未开放	端口未开放
mccm.jd.com	111.13.149.60	-	端口未开放	端口未开放
meishi.jd.com	106.39.170.62	-	端口未开放	端口未开放
merp.jd.com	172.17.105.168	-	端口未开放	端口未开放
meta.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
miaosha.jd.com	111.13.29.149	80	JengineD/1.7.2.1	80:正常访问
mice.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
mirrors.jd.com	10.194.45.162	-	端口未开放	端口未开放
mlive.jd.com	202.77.129.222	80,443	JDWS/1.0.0	80:(403) 已禁止
mobi.jd.com	202.77.129.150	80,443	-	80:(503) 服务器不可用
mole.jd.com	106.39.167.232	-	端口未开放	端口未开放
mpay.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
mqtt.jd.com	103.208.163.134	80,443	获取失败	80:-
newcar.jd.com	111.206.228.112	80,443	jfe	80:(403) 已禁止
netinfo.jd.com	172.24.176.29	-	端口未开放	端口未开放
netm.jd.com	172.20.120.111	-	端口未开放	端口未开放
nong.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
noah.jd.com	172.17.17.129	-	端口未开放	端口未开放
nodejs.jd.com	10.175.18.241	-	端口未开放	端口未开放
notify.jd.com	172.20.190.28,172.20.190.27	-	端口未开放	端口未开放
nvshen.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
o2o.jd.com	211.144.24.121	80,443	JDWS/1.0.0	80:正常访问
oauth.jd.com	202.77.129.232	80,443	nginx/1.8.1	80:正常访问
nt.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
openvpn.jd.com	253.157.14.165	-	端口未开放	端口未开放
oauth2.jd.com	172.16.133.86	-	端口未开放	端口未开放
openvpn.bjbgp.jd.com	77.4.7.92	-	端口未开放	端口未开放
paipai.jd.com	36.110.181.228	80,443	JDWS/1.0.0	80:正常访问
peijian.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
pandian.jd.com	172.16.133.56	-	端口未开放	端口未开放
payout.jd.com	172.17.57.180	-	端口未开放	端口未开放
pdos.jd.com	211.144.24.246	443	jfe	443:(502) 错误的网关
pharm.jd.com	211.144.24.117	80,443	openresty	80:正常访问
piao.jd.com	106.39.167.232,202.77.129.232	-	端口未开放	端口未开放
pingce.jd.com	111.202.65.71,124.250.32.152	80,443	JDWS/1.0.0	80:正常访问
pingtai.jd.com	172.28.60.160,172.20.32.139	-	端口未开放	端口未开放
player1.jd.com	11.24.74.16	-	端口未开放	端口未开放
plugin.jd.com	172.20.33.171,172.28.60.208	-	端口未开放	端口未开放
pporder.jd.com	211.144.24.248	80,443	jfe	80:(502) 错误的网关
peixun.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
preview.jd.com	172.20.33.95,172.22.135.59,172.28.60.222,172.16.132.217	-	端口未开放	端口未开放
profile.jd.com	172.28.63.60	-	端口未开放	端口未开放
puti.jd.com	172.20.33.136,172.28.60.180	-	端口未开放	端口未开放
pypi.jd.com	172.28.50.27,172.20.48.31	-	端口未开放	端口未开放
qing.jd.com	172.20.33.136	-	端口未开放	端口未开放
qiye.jd.com	124.250.16.73,49.7.26.21	80,443	wy_nginx/1.9.5	80:正常访问
qrcode.jd.com	11.21.34.200,11.21.10.98,11.21.66.130,11.21.34.173,11.21.66.129	-	端口未开放	端口未开放
query.jd.com	10.181.12.19	-	端口未开放	端口未开放
rebate.jd.com	172.20.35.68	-	端口未开放	端口未开放
repo.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
renzheng.jd.com	106.39.167.238	-	端口未开放	端口未开放
report.x.jd.com	10.187.127.118	-	端口未开放	端口未开放
restful.jd.com	172.20.34.209,172.28.60.232	-	端口未开放	端口未开放
resume.jd.com	172.28.59.29,172.22.132.230,172.20.33.147,172.16.135.161	-	端口未开放	端口未开放
rizhi.jd.com	172.28.60.232	-	端口未开放	端口未开放
robot.jd.com	172.16.133.86	-	端口未开放	端口未开放
rsync.jd.com	172.18.151.69	-	端口未开放	端口未开放
rtmp.jd.com	106.39.168.7	-	端口未开放	端口未开放
sapi.jd.com	120.52.30.32	80,443	jfe	80:正常访问
seller.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:正常访问
sender.jd.com	172.20.43.135,172.28.49.157	-	端口未开放	端口未开放
sentry.jd.com	172.20.34.34	-	端口未开放	端口未开放
shang.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
shangcai.jd.com	106.39.167.232	-	端口未开放	端口未开放
shechi.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
sheji.jd.com	111.206.228.104	80,443	jfe	80:正常访问
shuma.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
sinan.jd.com	172.19.180.45,172.18.178.70	-	端口未开放	端口未开放
smzdm.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
sodagreen.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
sonar.jd.com	192.168.168.197	-	端口未开放	端口未开放
spark.jd.com	172.20.187.173	-	端口未开放	端口未开放
smtp1.jd.com	138.229.76.4,138.229.76.6,138.229.76.5	80,443	Microsoft-IIS/8.5	80:(403) 已禁止
srdz.jd.com	172.22.134.104	-	端口未开放	端口未开放
st.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
static.m.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
swms.jd.com	120.52.83.47	80,443	jfe	80:正常访问
sync.jd.com	59.151.64.67	80,443	Microsoft-IIS/8.5	80:(403) 已禁止
svpn.jd.com	211.151.12.5	-	端口未开放	端口未开放
superstar.jd.com	111.206.228.94	80,443	nginx/1.8.1	80:正常访问
test-api.jd.com	192.168.70.75,192.168.70.74	-	端口未开放	端口未开放
test123.jd.com	172.20.16.16	-	端口未开放	端口未开放
testapp.jd.com	10.2.255.236	-	端口未开放	端口未开放
testbuy.jd.com	106.39.169.236	-	端口未开放	端口未开放
testdata.jd.com	192.168.153.92	-	端口未开放	端口未开放
testoa.jd.com	192.168.157.55	-	端口未开放	端口未开放
tickets.jd.com	192.168.131.43	-	端口未开放	端口未开放
timeline.jd.com	10.184.89.27,10.190.0.118	-	端口未开放	端口未开放
tong.jd.com	172.17.104.140	-	端口未开放	端口未开放
tr.pp.jd.com	172.16.132.94	-	端口未开放	端口未开放
tuijian.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
txapi.jd.com	124.250.16.109	80,443	wy_nginx/1.9.5	80:(404) 未找到
ucenter.jd.com	172.18.254.21,172.20.33.142,172.16.135.117,172.22.135.69,172.28.55.144	-	端口未开放	端口未开放
unicom.jd.com	211.151.10.134	80,443	获取失败	80:-
userapi.jd.com	172.25.2.109	-	端口未开放	端口未开放
v10.jd.com	116.196.126.77,116.196.126.78,101.124.27.201,116.196.126.135,116.196.126.136,101.124.27.148,116.196.126.76,101.124.27.202,101.124.27.131,116.196.126.134,101.124.27.147,101.124.27.203	443	jfe	443:(403) 已禁止
visa.jd.com	106.39.167.232	-	端口未开放	端口未开放
wang.jd.com	202.77.129.186	80,443	-	80:(405) 不允许的方法
wawa.jd.com	211.144.24.246	443	jfe	443:(403) 已禁止
wapi.jd.com	211.144.24.121,106.39.169.32	80,443	JDWS/1.0.0	80:(404) 未找到
wechat.jd.com	211.144.24.244	443	jfe	443:(502) 错误的网关
weixiu.jd.com	106.39.167.238	-	端口未开放	端口未开放
weizhi.jd.com	172.28.60.168	-	端口未开放	端口未开放
wenba.jd.com	172.17.104.119	-	端口未开放	端口未开放
wenjuan.jd.com	111.13.29.162	443	JDWS/1.0.0	443:(405) 不允许的方法
wiki.idc.jd.com	172.22.213.11	-	端口未开放	端口未开放
wjdc.jd.com	111.13.24.240	443	jfe	443:正常访问
wuji.jd.com	10.187.142.243	-	端口未开放	端口未开放
wuye.jd.com	222.222.222.222	-	端口未开放	端口未开放
wx.ops.jd.com	172.19.126.238	-	端口未开放	端口未开放
wxapi.jd.com	211.144.24.242	80,443	jfe	80:正常访问
wxtest.jd.com	172.28.63.51	-	端口未开放	端口未开放
xianhua.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
xiaoxi.jd.com	211.144.27.21	80,443	jfe	80:(404) 未找到
xiaoyuan.jd.com	222.187.233.182	80	获取失败	80:-
xinren.jd.com	111.13.29.149	80	nginx/1.8.1	80:正常访问
xinpin.jd.com	106.39.167.238	-	端口未开放	端口未开放
yiliao.jd.com	202.77.128.77	80,443	ECS (pox/A5DE)	80:(404) 未找到
yiyao.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
yoms.jd.com	211.144.24.247	80,443	jfe	80:正常访问
youlun.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(405) 不允许的方法
yuding.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(404) 未找到
yule.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
yuan.jd.com	172.19.179.92	-	端口未开放	端口未开放
yuedu.jd.com	111.13.29.149	80	JengineD/1.7.2.1	80:正常访问
yunying.jd.com	120.52.148.30	-	端口未开放	端口未开放
yuqing.jd.com	172.17.56.214	-	端口未开放	端口未开放
yx.ops.jd.com	172.19.126.238	-	端口未开放	端口未开放
z.shop.jd.com	111.13.29.177	-	端口未开放	端口未开放
zdata.jd.com	172.25.2.109	-	端口未开放	端口未开放
zhan.jd.com	172.20.34.244,172.18.254.41	-	端口未开放	端口未开放
zhidemai.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
zhaoshang.jd.com	202.77.129.220	80,443	nginx/1.8.1	80:正常访问
zhaocai.jd.com	172.20.33.116,11.26.117.7,172.16.135.158,11.26.175.208	-	端口未开放	端口未开放
zhishu.jd.com	106.38.239.187,123.126.37.70	80,443	wy_nginx/1.9.5	80:正常访问
zhuangxiu.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
zhuang.jd.com	172.20.33.93,172.28.60.120	-	端口未开放	端口未开放
zizhu.jd.com	172.16.132.170	-	端口未开放	端口未开放
zuche.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(502) 错误的网关
dx.jd.com	211.151.8.215,36.110.188.135	80,443	JDWS/1.0.0	80:(404) 未找到
dy.jd.com	211.144.24.231	80,443	jfe	80:(500) 内部服务器错误
du.jd.com	202.77.129.230	80,443	nginx/1.6.3	80:正常访问
dg.jd.com	111.13.29.149	80	openresty/1.7.2.1	80:(404) 未找到
dh.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
bk.jd.com	211.151.9.102	80,443	JDWS/1.0.0	80:正常访问
df.jd.com	36.110.188.244,123.126.36.104	80,443	JDWS/1.0.0	80:正常访问
cb.jd.com	202.77.129.220	80,443	nginx/1.8.1	80:正常访问
fc.jd.com	36.110.181.129,120.52.148.47	80,443	JDWS/1.0.0	80:(500) 内部服务器错误
bp.jd.com	111.202.65.78,36.110.188.110	80,443	JDWS/1.0.0	80:(404) 未找到
dd.jd.com	106.39.169.18	80,443	JengineD/1.7.10.1	80:(405) 不允许的方法
ds.jd.com	192.168.180.51	-	端口未开放	端口未开放
dp.jd.com	172.20.33.37	-	端口未开放	端口未开放
dv.jd.com	172.20.35.92	-	端口未开放	端口未开放
ea.jd.com	172.20.35.111	-	端口未开放	端口未开放
dw.jd.com	172.20.33.107	-	端口未开放	端口未开放
gb.jd.com	211.151.9.29	80,443	JDWS/1.0.0	80:正常访问
ep.jd.com	172.18.254.30	-	端口未开放	端口未开放
hd.jd.com	202.77.129.230	80,443	nginx/1.8.1	80:正常访问
fb.jd.com	172.20.48.93,172.28.54.111,172.18.246.5	-	端口未开放	端口未开放
fd.jd.com	192.168.159.94	-	端口未开放	端口未开放
ff.jd.com	172.28.63.53	-	端口未开放	端口未开放
fn.jd.com	192.168.80.213,192.168.80.214,192.168.80.109	-	端口未开放	端口未开放
fx.jd.com	106.39.164.169	-	端口未开放	端口未开放
fp.jd.com	172.16.135.38	-	端口未开放	端口未开放
fa.jd.com	36.110.181.246	80	JDWS/1.0.0	80:(404) 未找到
hw.jd.com	106.38.239.3,211.151.10.83	80,443	Apache-Coyote/1.1	80:正常访问
gc.jd.com	172.18.254.88,172.28.55.144,172.20.33.154,172.16.135.117,172.22.135.69	-	端口未开放	端口未开放
jc.jd.com	36.110.188.223	80,443	JDWS/1.0.0	80:正常访问
fy.jd.com	211.144.24.248	80,443	jfe	80:正常访问
hc.jd.com	172.20.32.30,172.22.13.216	-	端口未开放	端口未开放
hb.jd.com	172.25.2.109	-	端口未开放	端口未开放
jx.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(405) 不允许的方法
hg.jd.com	172.28.60.117	-	端口未开放	端口未开放
hx.jd.com	172.20.34.222,172.28.60.182	-	端口未开放	端口未开放
le.jd.com	202.77.129.185	80,443	JengineD/1.7.2.1	80:正常访问
hz.jd.com	106.39.167.238	-	端口未开放	端口未开放
lj.jd.com	111.13.29.187	80,443	JDWS/1.0.0	80:正常访问
lp.jd.com	202.77.128.77	80,443	JDWS	80:(403) 已禁止
iv.jd.com	106.38.239.195,61.48.89.73,124.250.16.81	80	wy_nginx/1.9.5	80:(404) 未找到
ja.jd.com	172.28.60.64	-	端口未开放	端口未开放
jf.jd.com	172.22.133.190,172.20.34.56	-	端口未开放	端口未开放
jk.jd.com	172.16.132.221,172.22.132.222,172.20.36.57,172.28.63.58	-	端口未开放	端口未开放
ji.jd.com	172.28.51.67,172.20.42.81	-	端口未开放	端口未开放
jg.jd.com	172.19.118.164	-	端口未开放	端口未开放
jq.jd.com	192.168.89.17,192.168.89.18	-	端口未开放	端口未开放
kx.jd.com	106.38.239.2,49.7.26.25,211.151.10.81	443	wy_nginx/1.9.5	443:(502) 错误的网关
kq.jd.com	172.20.35.61	-	端口未开放	端口未开放
kt.jd.com	111.13.29.202	-	端口未开放	端口未开放
mb.jd.com	111.202.65.225	80,443	JDWS/1.0.0	80:正常访问
pj.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
lh.jd.com	172.17.57.113	-	端口未开放	端口未开放
lm.jd.com	36.110.180.39	-	端口未开放	端口未开放
ka.jd.com	172.20.36.59	-	端口未开放	端口未开放
px.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
mj.jd.com	172.28.63.50,172.20.36.50	-	端口未开放	端口未开放
od.jd.com	172.28.60.182,172.20.33.138	-	端口未开放	端口未开放
og.jd.com	172.20.33.196	-	端口未开放	端口未开放
ot.jd.com	172.20.34.222,172.28.60.182	-	端口未开放	端口未开放
pd.jd.com	172.25.2.109	-	端口未开放	端口未开放
qd.jd.com	106.38.239.205	80,443	wy_nginx/1.9.5	80:正常访问
qc.jd.com	172.20.33.41	-	端口未开放	端口未开放
qe.jd.com	192.168.104.123	-	端口未开放	端口未开放
qf.jd.com	172.20.33.139,172.28.55.146	-	端口未开放	端口未开放
qi.jd.com	172.16.114.222	-	端口未开放	端口未开放
ql.jd.com	172.20.34.34,172.28.60.54	-	端口未开放	端口未开放
qr.jd.com	172.20.34.81	-	端口未开放	端口未开放
qs.jd.com	172.28.60.80,172.16.135.97,172.22.135.52,172.20.35.207,172.17.57.90	-	端口未开放	端口未开放
qt.jd.com	111.13.29.159	-	端口未开放	端口未开放
rr.jd.com	211.152.0.116	80,443	JDWS/1.0.0	80:正常访问
qz.jd.com	172.25.2.109	-	端口未开放	端口未开放
rx.jd.com	172.24.176.13,172.24.176.4	-	端口未开放	端口未开放
su.jd.com	36.110.187.119	443	JDWS/1.0.0	443:正常访问
sx.jd.com	172.20.33.123	-	端口未开放	端口未开放
ty.jd.com	111.202.57.35,118.193.98.26	80,443	jfe	80:正常访问
tu.jd.com	202.77.129.186	80,443	JDWS/1.0.0	80:正常访问
vp.jd.com	202.77.129.159	80,443	JDWS/1.0.0	80:正常访问
vd.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:正常访问
vr.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
vw.jd.com	172.22.132.232,172.28.60.231,172.20.33.191	-	端口未开放	端口未开放
wl.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
wd.jd.com	211.151.12.66	-	端口未开放	端口未开放
wh.jd.com	172.22.132.228,172.16.132.107,172.26.9.117,172.28.63.60	-	端口未开放	端口未开放
wk.jd.com	10.187.64.125	-	端口未开放	端口未开放
wm.jd.com	172.20.35.45	-	端口未开放	端口未开放
wn.jd.com	172.28.63.59,172.20.36.54	-	端口未开放	端口未开放
